"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1928611261518152145","Sun Jun 01 08:31:13 +0000 2025","0","@ketekpaus_ @armingosongg sebenerny gapapa tau klo kamu gapunya pengalaman sebelumny. yg penting tuh tunjukkin klo kamu antusias untuk belajar &amp; berkembang di organisasi. caranya? yg paling efektif pas wawancara ga cuma kata-kata tp gestur tubuh jg main utk bnr menunjukkan tujuan km masuk organisasi","1929093364525289790","","emi_patricia2","in","","0","1","0","https://x.com/undefined/status/1929093364525289790","1806705283810660352",
"1919305076457537595","Sun Jun 01 08:30:25 +0000 2025","0","@nyonyaningguang kata kata hari ini https://t.co/ScPI1V8TTl","1929093163869716761","https://pbs.twimg.com/media/GsWEAlpacAAwyyo.jpg","nyonyaningguang","in","","0","0","0","https://x.com/undefined/status/1929093163869716761","2945345752",
"1925557770168017301","Sun Jun 01 08:30:07 +0000 2025","0","Dalam hati Saka bingung sendiri. Ini lo ngapain sih? Aneh banget. Tapi di luar ia terus melontarkan kata-kata sindiran dan kemarahan.","1929093087961415793","","selindungkasih","in","","0","1","0","https://x.com/undefined/status/1929093087961415793","734645949608415233",
"1929038055433973819","Sun Jun 01 08:28:46 +0000 2025","0","@YantoBoyok00 @tirta_cipeng Dia asisten dulu di barca terus pernah mau ngebet buat jadi pelatih dulu makanya waktu inter menang lawan barca yang 2009 apa 2010 itu dia ngejek fans barca yang dulu nentang dia buat jadi coach dengan kata kata gabutuh translator buat jadi pelatih CMIW","1929092748138914118","","YantoBoyok00","in","","0","0","0","https://x.com/undefined/status/1929092748138914118","1624607559264129024",
"1929080016668864813","Sun Jun 01 08:28:39 +0000 2025","0","@mineyushi kak ternyata berguna juga ya kata kata tsb untuk momen kaya gitu","1929092717025329174","","mineyushi","in","","0","0","0","https://x.com/undefined/status/1929092717025329174","468202400",
"1929086777051988333","Sun Jun 01 08:27:13 +0000 2025","0","@unjaex Kurang jelas yah waktunya? Itu jam pas kebetulan trsr lagi perform di pict kedua itu kata-kata trsr yg biasa mereka omongin kalau lgi di perform. Masih kurang jelas? Ada di pict terakhir. Mau ngelak apa lagi? Jadi siapa yang nyari ribut duluan?‍️ https://t.co/fi2X6wch5i","1929092357955232124","https://pbs.twimg.com/media/GsWDRUsbUAAkmYC.jpg","unjaex","in","","0","0","0","https://x.com/undefined/status/1929092357955232124","1497418134013505537",
"1929092309536162127","Sun Jun 01 08:27:02 +0000 2025","0","Gue tarik kata kata gue mcgg asik cuyy.","1929092309536162127","","","in","","0","1","0","https://x.com/undefined/status/1929092309536162127","270231069",
"1929092110176731193","Sun Jun 01 08:26:14 +0000 2025","0","Ga ada kata kata yang bisa jelasin betapa cintanya aku sama karya karya Ahmad Tohari. ","1929092110176731193","","","in","","0","0","0","https://x.com/undefined/status/1929092110176731193","1306794927460769792",
"1929091610559799541","Sun Jun 01 08:24:15 +0000 2025","0","kata-kata yang harus dihindari.. https://t.co/pIDoFIrDM5","1929091610559799541","https://pbs.twimg.com/media/GsWClcMaYAAJN0G.jpg","","in","","0","0","0","https://x.com/undefined/status/1929091610559799541","1239429071542431745",
"1928779742293143684","Sun Jun 01 08:22:26 +0000 2025","0","@Ngadinopanser @Minietweets_ @mohmahfudmd Arti peribahasa Jawa Sabda pandita ratu tan kena wola-wali adalah kata-kata pemimpin bijaksana tidak dapat diubah atau ditarik kembali menekankan integritas dan otoritas. Dalam budaya Jawa ini mencerminkan penghormatan terhadap pemimpin yang konsisten membangun kepercayaan","1929091154785743196","","Ngadinopanser","in","","0","0","0","https://x.com/undefined/status/1929091154785743196","1720665183188922368",
